event_id,shipment_id,event_timestamp,event_type,event_city,latitude,longitude,event_delay_minutes
2523,505,2024-12-04 11:47:00,At Hub,Mumbai,12.02794,76.13741,11
2524,505,2024-12-04 17:28:00,Out For Delivery,Hyderabad,16.25555,76.33721,0
2525,505,2024-12-04 21:03:00,Delivered,Bengaluru,18.20981,72.84155,15
2526,506,2025-03-10 00:00:00,Picked Up,Mumbai,13.18892,77.22215,0
2527,506,2025-03-10 01:15:00,In Transit,Bengaluru,19.63295,79.84762,0
2528,506,2025-03-10 02:31:00,At Hub,Pune,18.83005,75.16823,12
2529,506,2025-03-10 03:44:00,Out For Delivery,Pune,12.86913,72.7734,0
2530,506,2025-03-10 04:31:00,Delivered,Chennai,19.73806,74.61827,0
2531,507,2024-09-01 00:00:00,Picked Up,Hyderabad,13.58756,73.23374,0
2532,507,2024-09-01 01:03:00,In Transit,Pune,19.57802,77.60169,0
2533,507,2024-09-01 02:07:00,At Hub,Hyderabad,14.5069,77.96926,14
2534,507,2024-09-01 03:08:00,Out For Delivery,Bengaluru,11.83756,74.1436,8
2535,507,2024-09-01 03:47:00,Delivered,Mumbai,14.55059,75.81593,12
2536,508,2024-05-16 00:00:00,Picked Up,Pune,16.14192,72.50212,0
2537,508,2024-05-16 04:07:00,In Transit,Mumbai,13.59883,74.33244,0
2538,508,2024-05-16 08:14:00,At Hub,Pune,13.6792,79.59197,14
2539,508,2024-05-16 12:12:00,Out For Delivery,Hyderabad,15.88709,80.11768,0
2540,508,2024-05-16 14:43:00,Delivered,Pune,13.59974,73.19112,0
2541,509,2024-10-14 00:00:00,Picked Up,Mysuru,14.60072,79.07934,0
2542,509,2024-10-14 03:22:00,In Transit,Pune,16.29101,79.68778,0
2543,509,2024-10-14 06:44:00,At Hub,Bengaluru,11.8486,81.16203,2
2544,509,2024-10-14 09:59:00,Out For Delivery,Chennai,14.83629,73.83961,42
2545,509,2024-10-14 12:02:00,Delivered,Bengaluru,16.59627,77.66356,0
2546,510,2024-05-17 00:00:00,Picked Up,Mumbai,15.37785,79.85784,0
2547,510,2024-05-17 02:25:00,In Transit,Hyderabad,13.80521,76.44797,0
2548,510,2024-05-17 04:51:00,At Hub,Hyderabad,16.17792,78.3399,19
2549,510,2024-05-17 07:11:00,Out For Delivery,Pune,17.12061,73.82538,0
2550,510,2024-05-17 08:40:00,Delivered,Hyderabad,19.61404,75.87092,24
2551,511,2024-12-12 00:00:00,Picked Up,Chennai,17.84684,72.679,0
2552,511,2024-12-12 02:02:00,In Transit,Chennai,13.28513,76.78633,0
2553,511,2024-12-12 04:05:00,At Hub,Pune,19.58987,76.75741,6
2554,511,2024-12-12 06:04:00,Out For Delivery,Pune,15.76691,73.55377,20
2555,511,2024-12-12 07:19:00,Delivered,Mumbai,19.32663,80.51525,0
2556,512,2024-08-13 00:00:00,Picked Up,Pune,19.7068,77.07803,0
2557,512,2024-08-13 04:16:00,In Transit,Bengaluru,17.39072,79.35094,0
2558,512,2024-08-13 08:33:00,At Hub,Bengaluru,12.63983,77.78842,16
2559,512,2024-08-13 12:41:00,Out For Delivery,Bengaluru,12.84713,74.10972,4
2560,512,2024-08-13 15:17:00,Delivered,Chennai,14.67591,76.30545,0
2561,513,2024-07-09 00:00:00,Picked Up,Mysuru,16.9216,73.15497,0
2562,513,2024-07-09 05:52:00,In Transit,Hyderabad,15.88212,74.1071,0
2563,513,2024-07-09 11:45:00,At Hub,Mumbai,16.34337,78.997,33
2564,513,2024-07-09 17:24:00,Out For Delivery,Pune,14.4198,79.23294,20
2565,513,2024-07-09 20:59:00,Delivered,Mumbai,17.13849,72.66155,0
2566,514,2024-08-20 00:00:00,Picked Up,Chennai,17.18975,77.94355,0
2567,514,2024-08-20 02:11:00,In Transit,Pune,14.19567,73.25499,0
2568,514,2024-08-20 04:23:00,At Hub,Pune,12.29114,80.62437,0
2569,514,2024-08-20 06:30:00,Out For Delivery,Chennai,14.60349,77.71385,0
2570,514,2024-08-20 07:50:00,Delivered,Hyderabad,18.76947,72.88422,10
2571,515,2024-07-02 00:00:00,Picked Up,Pune,13.55871,80.32979,0
2572,515,2024-07-02 01:55:00,In Transit,Hyderabad,11.57974,74.27231,0
2573,515,2024-07-02 03:50:00,At Hub,Chennai,13.77654,73.08952,6
2574,515,2024-07-02 05:41:00,Out For Delivery,Mumbai,11.74526,74.65376,11
2575,515,2024-07-02 06:52:00,Delivered,Pune,17.7669,80.58091,1
2576,516,2024-01-17 00:00:00,Picked Up,Mysuru,15.04995,74.18324,0
2577,516,2024-01-17 01:53:00,In Transit,Hyderabad,15.99893,80.49114,0
2578,516,2024-01-17 03:46:00,At Hub,Pune,18.49806,73.0793,19
2579,516,2024-01-17 05:35:00,Out For Delivery,Hyderabad,19.39493,73.57784,14
2580,516,2024-01-17 06:44:00,Delivered,Pune,16.14611,80.23927,31
2581,517,2024-02-04 00:00:00,Picked Up,Pune,15.06721,76.74156,0
2582,517,2024-02-04 03:04:00,In Transit,Pune,12.11301,74.94766,0
2583,517,2024-02-04 06:09:00,At Hub,Mumbai,13.95921,76.55564,10
2584,517,2024-02-04 09:06:00,Out For Delivery,Mysuru,17.34035,73.92721,2
2585,517,2024-02-04 10:59:00,Delivered,Pune,19.04164,78.01108,30
2586,518,2024-08-02 00:00:00,Picked Up,Hyderabad,17.32077,73.61129,0
2587,518,2024-08-02 06:00:00,In Transit,Mumbai,19.72826,73.66665,0
2588,518,2024-08-02 12:00:00,At Hub,Bengaluru,18.23965,74.83038,3
2589,518,2024-08-02 17:47:00,Out For Delivery,Hyderabad,18.05818,74.42772,7
2590,518,2024-08-02 21:26:00,Delivered,Hyderabad,15.35445,77.93676,9
2591,519,2025-01-08 00:00:00,Picked Up,Mysuru,18.19877,73.41484,0
2592,519,2025-01-08 06:26:00,In Transit,Bengaluru,19.87258,80.33394,0
2593,519,2025-01-08 12:53:00,At Hub,Mumbai,16.00942,76.5639,16
2594,519,2025-01-08 19:07:00,Out For Delivery,Pune,14.23558,77.61252,0
2595,519,2025-01-08 23:02:00,Delivered,Hyderabad,16.97421,78.65395,0
2596,520,2024-07-25 00:00:00,Picked Up,Mysuru,17.68676,72.9573,0
2597,520,2024-07-25 03:13:00,In Transit,Mysuru,18.97981,76.53263,0
2598,520,2024-07-25 06:26:00,At Hub,Mysuru,13.78302,74.62753,28
2599,520,2024-07-25 09:32:00,Out For Delivery,Bengaluru,14.79162,79.09759,20
2600,520,2024-07-25 11:30:00,Delivered,Pune,12.34232,76.6893,4
2601,521,2024-06-12 00:00:00,Picked Up,Mumbai,20.12767,79.27985,0
2602,521,2024-06-12 04:12:00,In Transit,Hyderabad,13.3316,76.91268,0
2603,521,2024-06-12 08:25:00,At Hub,Mysuru,18.28673,79.28678,0
2604,521,2024-06-12 12:28:00,Out For Delivery,Pune,13.48447,80.61557,0
2605,521,2024-06-12 15:02:00,Delivered,Pune,15.86684,77.82463,0
2606,522,2024-05-01 00:00:00,Picked Up,Chennai,16.37105,76.78036,0
2607,522,2024-05-01 02:46:00,In Transit,Mysuru,15.89292,74.05242,0
2608,522,2024-05-01 05:32:00,At Hub,Bengaluru,18.57078,77.26749,25
2609,522,2024-05-01 08:12:00,Out For Delivery,Pune,19.61226,80.8363,10
2610,522,2024-05-01 09:53:00,Delivered,Mumbai,14.71045,73.69255,0
2611,523,2024-07-09 00:00:00,Picked Up,Chennai,16.01008,73.49096,0
2612,523,2024-07-09 01:45:00,In Transit,Pune,19.62569,74.1155,0
2613,523,2024-07-09 03:31:00,At Hub,Mysuru,14.83353,79.49303,0
2614,523,2024-07-09 05:13:00,Out For Delivery,Mysuru,15.46996,74.00276,0
2615,523,2024-07-09 06:18:00,Delivered,Pune,12.78285,77.88257,6
2616,524,2024-12-27 00:00:00,Picked Up,Mumbai,16.422,78.78938,0
2617,524,2024-12-27 04:59:00,In Transit,Chennai,19.65803,80.52784,0
2618,524,2024-12-27 09:58:00,At Hub,Mysuru,19.73086,74.6535,0
2619,524,2024-12-27 14:47:00,Out For Delivery,Chennai,19.28724,81.05407,0
2620,524,2024-12-27 17:49:00,Delivered,Bengaluru,18.97613,73.46816,0
2621,525,2024-01-31 00:00:00,Picked Up,Pune,19.74262,76.22555,0
2622,525,2024-01-31 05:40:00,In Transit,Mysuru,11.581,76.39306,0
2623,525,2024-01-31 11:20:00,At Hub,Bengaluru,14.44542,76.66623,5
2624,525,2024-01-31 16:49:00,Out For Delivery,Chennai,16.83458,80.14545,0
2625,525,2024-01-31 20:16:00,Delivered,Bengaluru,18.62902,80.46912,0
2626,526,2024-09-05 00:00:00,Picked Up,Mumbai,12.54191,77.18101,0
2627,526,2024-09-05 06:01:00,In Transit,Hyderabad,13.97525,72.91414,0
2628,526,2024-09-05 12:02:00,At Hub,Mumbai,17.31636,80.09238,33
2629,526,2024-09-05 17:50:00,Out For Delivery,Chennai,18.92454,80.5462,10
2630,526,2024-09-05 21:30:00,Delivered,Mumbai,13.80798,80.45479,0
2631,527,2024-02-02 00:00:00,Picked Up,Mysuru,14.28977,77.36057,0
2632,527,2024-02-02 01:16:00,In Transit,Chennai,11.93941,72.88615,0
2633,527,2024-02-02 02:32:00,At Hub,Mumbai,13.72974,74.17564,0
2634,527,2024-02-02 03:46:00,Out For Delivery,Pune,17.3286,72.50353,30
2635,527,2024-02-02 04:33:00,Delivered,Pune,15.71827,75.62396,0
2636,528,2025-03-15 00:00:00,Picked Up,Mumbai,14.2902,80.98246,0
2637,528,2025-03-15 03:12:00,In Transit,Mysuru,17.08174,72.70621,0
2638,528,2025-03-15 06:25:00,At Hub,Mysuru,15.24253,80.20008,0
2639,528,2025-03-15 09:31:00,Out For Delivery,Bengaluru,18.09795,77.83292,0
2640,528,2025-03-15 11:28:00,Delivered,Mysuru,16.46172,72.97147,0
2641,529,2024-12-19 00:00:00,Picked Up,Chennai,12.72234,77.97843,0
2642,529,2024-12-19 02:00:00,In Transit,Pune,13.30807,76.93582,0
2643,529,2024-12-19 04:01:00,At Hub,Chennai,19.7513,79.91368,0
2644,529,2024-12-19 05:57:00,Out For Delivery,Pune,17.78465,73.18635,10
2645,529,2024-12-19 07:11:00,Delivered,Hyderabad,12.89821,81.10874,4
2646,530,2024-09-18 00:00:00,Picked Up,Mysuru,12.87913,76.78972,0
2647,530,2024-09-18 01:08:00,In Transit,Mumbai,14.66785,78.1266,0
2648,530,2024-09-18 02:16:00,At Hub,Pune,12.62262,76.28678,0
2649,530,2024-09-18 03:22:00,Out For Delivery,Mumbai,11.8531,80.5408,13
2650,530,2024-09-18 04:04:00,Delivered,Hyderabad,18.74705,75.11862,0
2651,531,2024-06-04 00:00:00,Picked Up,Chennai,18.36683,72.77468,0
2652,531,2024-06-04 04:30:00,In Transit,Mumbai,19.91173,77.13404,0
2653,531,2024-06-04 09:00:00,At Hub,Pune,12.07773,81.20628,0
2654,531,2024-06-04 13:21:00,Out For Delivery,Hyderabad,11.84184,78.26318,0
2655,531,2024-06-04 16:06:00,Delivered,Pune,13.6402,77.18236,14
2656,532,2025-01-07 00:00:00,Picked Up,Hyderabad,15.6965,78.68522,0
2657,532,2025-01-07 01:50:00,In Transit,Mysuru,12.09169,74.20534,0
2658,532,2025-01-07 03:41:00,At Hub,Mysuru,13.36671,78.99573,3
2659,532,2025-01-07 05:27:00,Out For Delivery,Mysuru,13.37262,80.0823,9
2660,532,2025-01-07 06:35:00,Delivered,Mysuru,19.69701,77.06274,0
2661,533,2024-04-02 00:00:00,Picked Up,Mysuru,14.56509,74.55971,0
2662,533,2024-04-02 03:24:00,In Transit,Hyderabad,11.93309,74.8628,0
2663,533,2024-04-02 06:48:00,At Hub,Pune,19.71316,75.98724,11
2664,533,2024-04-02 10:05:00,Out For Delivery,Mumbai,17.53661,76.80604,36
2665,533,2024-04-02 12:09:00,Delivered,Chennai,15.45807,76.64291,0
2666,534,2024-10-14 00:00:00,Picked Up,Chennai,17.64779,80.77763,0
2667,534,2024-10-14 02:37:00,In Transit,Hyderabad,14.3651,72.87136,0
2668,534,2024-10-14 05:15:00,At Hub,Pune,15.81777,77.29126,6
2669,534,2024-10-14 07:47:00,Out For Delivery,Hyderabad,20.06888,80.82282,12
2670,534,2024-10-14 09:23:00,Delivered,Chennai,13.21482,80.2032,0
2671,535,2024-04-12 00:00:00,Picked Up,Hyderabad,17.62909,76.49385,0
2672,535,2024-04-12 06:52:00,In Transit,Hyderabad,16.20332,79.97648,0
2673,535,2024-04-12 13:44:00,At Hub,Mysuru,15.79125,77.59634,0
2674,535,2024-04-12 20:21:00,Out For Delivery,Chennai,13.14498,80.42799,0
2675,535,2024-04-13 00:32:00,Delivered,Mysuru,12.36562,77.81673,21
2676,536,2025-03-20 00:00:00,Picked Up,Mysuru,12.55236,73.19254,0
2677,536,2025-03-20 04:56:00,In Transit,Mumbai,16.0876,76.04451,0
2678,536,2025-03-20 09:53:00,At Hub,Hyderabad,16.62265,73.28516,26
2679,536,2025-03-20 14:38:00,Out For Delivery,Mumbai,20.08777,77.43812,0
2680,536,2025-03-20 17:39:00,Delivered,Hyderabad,17.4807,75.36368,1
2681,537,2024-10-15 00:00:00,Picked Up,Pune,12.32423,81.08766,0
2682,537,2024-10-15 05:05:00,In Transit,Mysuru,13.99045,76.22951,0
2683,537,2024-10-15 10:10:00,At Hub,Hyderabad,18.54925,77.22189,3
2684,537,2024-10-15 15:04:00,Out For Delivery,Hyderabad,13.92049,73.04215,5
2685,537,2024-10-15 18:10:00,Delivered,Bengaluru,12.07073,78.57741,0
2686,538,2024-09-24 00:00:00,Picked Up,Pune,16.47995,76.05977,0
2687,538,2024-09-24 04:40:00,In Transit,Mysuru,14.66342,74.40797,0
2688,538,2024-09-24 09:20:00,At Hub,Pune,17.32562,81.04188,17
2689,538,2024-09-24 13:50:00,Out For Delivery,Mumbai,15.19041,76.43086,10
2690,538,2024-09-24 16:40:00,Delivered,Mumbai,13.71108,79.76119,0
2691,539,2024-06-28 00:00:00,Picked Up,Hyderabad,15.72172,77.28197,0
2692,539,2024-06-28 01:22:00,In Transit,Chennai,14.15142,74.09991,0
2693,539,2024-06-28 02:44:00,At Hub,Hyderabad,13.20724,78.57266,8
2694,539,2024-06-28 04:03:00,Out For Delivery,Bengaluru,14.89628,76.15882,0
2695,539,2024-06-28 04:53:00,Delivered,Hyderabad,12.37539,75.22476,0
2696,540,2024-11-13 00:00:00,Picked Up,Mysuru,17.27449,78.3589,0
2697,540,2024-11-13 05:12:00,In Transit,Bengaluru,13.99015,76.5489,0
2698,540,2024-11-13 10:24:00,At Hub,Hyderabad,13.18299,74.35127,0
2699,540,2024-11-13 15:25:00,Out For Delivery,Mumbai,13.93253,73.62119,0
2700,540,2024-11-13 18:35:00,Delivered,Mysuru,17.06159,73.16126,0
2701,541,2024-06-24 00:00:00,Picked Up,Hyderabad,12.66756,78.17386,0
2702,541,2024-06-24 04:33:00,In Transit,Mysuru,14.45505,78.72994,0
2703,541,2024-06-24 09:06:00,At Hub,Mumbai,17.1622,73.52321,0
2704,541,2024-06-24 13:30:00,Out For Delivery,Chennai,16.16677,76.3469,10
2705,541,2024-06-24 16:16:00,Delivered,Chennai,19.0806,81.29036,15
2706,542,2025-02-21 00:00:00,Picked Up,Pune,16.78754,76.06141,0
2707,542,2025-02-21 05:28:00,In Transit,Hyderabad,13.4593,74.76245,0
2708,542,2025-02-21 10:56:00,At Hub,Pune,15.67126,75.73204,0
2709,542,2025-02-21 16:12:00,Out For Delivery,Mysuru,14.74897,75.8751,1
2710,542,2025-02-21 19:32:00,Delivered,Hyderabad,18.7786,78.22694,15
2711,543,2024-09-09 00:00:00,Picked Up,Chennai,16.84327,75.44046,0
2712,543,2024-09-09 02:23:00,In Transit,Bengaluru,18.61577,72.8376,0
2713,543,2024-09-09 04:47:00,At Hub,Pune,14.96478,76.87507,5
2714,543,2024-09-09 07:06:00,Out For Delivery,Mysuru,17.30652,72.61234,21
2715,543,2024-09-09 08:34:00,Delivered,Pune,14.48381,73.71656,2
2716,544,2025-01-13 00:00:00,Picked Up,Chennai,15.32335,76.86764,0
2717,544,2025-01-13 02:47:00,In Transit,Chennai,15.01173,78.47221,0
2718,544,2025-01-13 05:34:00,At Hub,Bengaluru,15.1618,80.96047,20
2719,544,2025-01-13 08:15:00,Out For Delivery,Mysuru,12.4514,75.99616,23
2720,544,2025-01-13 09:57:00,Delivered,Pune,14.43058,77.51145,11
2721,545,2024-12-01 00:00:00,Picked Up,Chennai,18.99169,73.18938,0
2722,545,2024-12-01 05:42:00,In Transit,Mysuru,12.1314,79.9828,0
2723,545,2024-12-01 11:24:00,At Hub,Chennai,16.22304,79.82946,14
2724,545,2024-12-01 16:55:00,Out For Delivery,Bengaluru,12.58827,73.64209,0
2725,545,2024-12-01 20:23:00,Delivered,Bengaluru,15.11048,75.37709,14
2726,546,2024-09-03 00:00:00,Picked Up,Mumbai,16.7782,80.68795,0
2727,546,2024-09-03 04:50:00,In Transit,Hyderabad,18.78127,81.26026,0
2728,546,2024-09-03 09:40:00,At Hub,Mysuru,11.69635,73.49315,6
2729,546,2024-09-03 14:19:00,Out For Delivery,Mumbai,13.98163,74.60506,22
2730,546,2024-09-03 17:16:00,Delivered,Bengaluru,18.34669,72.99616,11
2731,547,2024-01-24 00:00:00,Picked Up,Mysuru,14.71363,76.95112,0
2732,547,2024-01-24 04:31:00,In Transit,Chennai,16.37503,78.91181,0
2733,547,2024-01-24 09:02:00,At Hub,Bengaluru,16.59277,77.31902,23
2734,547,2024-01-24 13:24:00,Out For Delivery,Pune,17.0722,74.78315,0
2735,547,2024-01-24 16:09:00,Delivered,Chennai,18.81185,78.67138,5
2736,548,2024-04-08 00:00:00,Picked Up,Mumbai,18.36465,75.58859,0
2737,548,2024-04-08 05:06:00,In Transit,Mysuru,15.02049,75.9644,0
2738,548,2024-04-08 10:13:00,At Hub,Mumbai,13.1693,73.03871,0
2739,548,2024-04-08 15:09:00,Out For Delivery,Mumbai,12.95142,72.91083,7
2740,548,2024-04-08 18:16:00,Delivered,Mysuru,18.28193,74.72276,5
2741,549,2024-04-01 00:00:00,Picked Up,Chennai,18.7179,78.69464,0
2742,549,2024-04-01 06:31:00,In Transit,Hyderabad,19.72736,76.09856,0
2743,549,2024-04-01 13:02:00,At Hub,Hyderabad,16.98612,76.45647,0
2744,549,2024-04-01 19:19:00,Out For Delivery,Hyderabad,13.1411,76.9695,35
2745,549,2024-04-01 23:17:00,Delivered,Mysuru,17.89903,78.34137,25
2746,550,2024-01-14 00:00:00,Picked Up,Bengaluru,12.48647,78.84142,0
2747,550,2024-01-14 05:39:00,In Transit,Bengaluru,15.85265,80.36808,0
2748,550,2024-01-14 11:19:00,At Hub,Mysuru,19.50288,72.98538,6
2749,550,2024-01-14 16:47:00,Out For Delivery,Pune,12.78848,79.06756,15
2750,550,2024-01-14 20:14:00,Delivered,Chennai,11.57269,73.98367,0
2751,551,2025-02-28 00:00:00,Picked Up,Pune,16.55293,78.78661,0
2752,551,2025-02-28 01:30:00,In Transit,Mysuru,19.47479,78.70837,0
2753,551,2025-02-28 03:00:00,At Hub,Mysuru,11.51117,73.5574,0
2754,551,2025-02-28 04:27:00,Out For Delivery,Bengaluru,16.15062,78.44114,29
2755,551,2025-02-28 05:22:00,Delivered,Chennai,16.0402,73.15275,28
2756,552,2024-07-30 00:00:00,Picked Up,Mumbai,13.17054,79.89198,0
2757,552,2024-07-30 04:08:00,In Transit,Chennai,17.80674,80.37391,0
2758,552,2024-07-30 08:16:00,At Hub,Bengaluru,12.52275,81.21396,0
2759,552,2024-07-30 12:15:00,Out For Delivery,Mumbai,16.54799,80.45551,0
2760,552,2024-07-30 14:46:00,Delivered,Mumbai,14.28558,78.39823,12
2761,553,2024-08-30 00:00:00,Picked Up,Chennai,13.13476,77.9982,0
2762,553,2024-08-30 04:27:00,In Transit,Mysuru,14.42712,74.35863,0
2763,553,2024-08-30 08:54:00,At Hub,Hyderabad,19.34667,75.99524,0
2764,553,2024-08-30 13:12:00,Out For Delivery,Bengaluru,13.63393,76.44599,0
2765,553,2024-08-30 15:55:00,Delivered,Bengaluru,19.94961,76.3547,22
2766,554,2024-06-23 00:00:00,Picked Up,Hyderabad,18.99099,77.4796,0
2767,554,2024-06-23 01:18:00,In Transit,Pune,12.86795,78.57748,0
2768,554,2024-06-23 02:37:00,At Hub,Pune,15.96688,78.22534,0
2769,554,2024-06-23 03:53:00,Out For Delivery,Bengaluru,19.34025,79.10589,2
2770,554,2024-06-23 04:41:00,Delivered,Hyderabad,15.75086,77.80835,19
2771,555,2024-03-17 00:00:00,Picked Up,Hyderabad,14.33256,81.15566,0
2772,555,2024-03-17 01:25:00,In Transit,Mumbai,17.30596,72.88585,0
2773,555,2024-03-17 02:50:00,At Hub,Mysuru,11.9901,72.71018,21
2774,555,2024-03-17 04:13:00,Out For Delivery,Pune,15.41521,75.42767,0
2775,555,2024-03-17 05:05:00,Delivered,Pune,12.93304,78.56446,0
2776,556,2024-04-04 00:00:00,Picked Up,Mumbai,15.97677,74.26136,0
2777,556,2024-04-04 05:39:00,In Transit,Chennai,14.28043,77.70791,0
2778,556,2024-04-04 11:19:00,At Hub,Pune,12.1284,73.79759,0
2779,556,2024-04-04 16:47:00,Out For Delivery,Mumbai,17.73203,78.39059,17
2780,556,2024-04-04 20:14:00,Delivered,Hyderabad,15.64983,78.15205,17
2781,557,2025-02-07 00:00:00,Picked Up,Chennai,11.83375,77.96889,0
2782,557,2025-02-07 05:47:00,In Transit,Bengaluru,18.26754,76.90315,0
2783,557,2025-02-07 11:34:00,At Hub,Hyderabad,17.09238,78.59665,0
2784,557,2025-02-07 17:09:00,Out For Delivery,Chennai,19.07742,75.51254,0
2785,557,2025-02-07 20:40:00,Delivered,Mysuru,19.18068,77.14475,10
2786,558,2025-03-08 00:00:00,Picked Up,Mumbai,16.00338,77.58532,0
2787,558,2025-03-08 02:53:00,In Transit,Mysuru,18.01904,80.98928,0
2788,558,2025-03-08 05:47:00,At Hub,Hyderabad,12.14,72.97022,27
2789,558,2025-03-08 08:34:00,Out For Delivery,Mysuru,16.84966,76.74533,5
2790,558,2025-03-08 10:20:00,Delivered,Chennai,12.31482,79.25919,15
2791,559,2025-02-10 00:00:00,Picked Up,Bengaluru,18.00085,75.24299,0
2792,559,2025-02-10 01:50:00,In Transit,Mysuru,14.16428,79.873,0
2793,559,2025-02-10 03:40:00,At Hub,Hyderabad,19.64315,78.46748,13
2794,559,2025-02-10 05:27:00,Out For Delivery,Hyderabad,15.10554,78.5679,0
2795,559,2025-02-10 06:34:00,Delivered,Pune,20.17114,79.10695,0
2796,560,2024-11-03 00:00:00,Picked Up,Mysuru,17.10906,75.62655,0
2797,560,2024-11-03 02:46:00,In Transit,Chennai,11.9277,72.7733,0
2798,560,2024-11-03 05:33:00,At Hub,Chennai,16.32138,79.20589,0
2799,560,2024-11-03 08:13:00,Out For Delivery,Pune,11.79081,75.72742,23
2800,560,2024-11-03 09:55:00,Delivered,Mysuru,13.56251,76.436,7
2801,561,2024-04-17 00:00:00,Picked Up,Mumbai,12.12967,80.89636,0
2802,561,2024-04-17 01:24:00,In Transit,Mumbai,13.44232,80.61631,0
2803,561,2024-04-17 02:48:00,At Hub,Pune,16.32031,80.69133,8
2804,561,2024-04-17 04:09:00,Out For Delivery,Hyderabad,11.54654,79.0845,4
2805,561,2024-04-17 05:01:00,Delivered,Bengaluru,19.62301,77.273,2
2806,562,2024-09-15 00:00:00,Picked Up,Mumbai,16.08887,73.74191,0
2807,562,2024-09-15 04:28:00,In Transit,Mysuru,11.50687,79.62923,0
2808,562,2024-09-15 08:57:00,At Hub,Bengaluru,12.2619,78.07788,0
2809,562,2024-09-15 13:15:00,Out For Delivery,Chennai,16.75267,73.9426,0
2810,562,2024-09-15 15:59:00,Delivered,Chennai,17.9028,75.15084,8
2811,563,2024-04-14 00:00:00,Picked Up,Mumbai,15.5315,77.77499,0
2812,563,2024-04-14 04:04:00,In Transit,Hyderabad,12.99008,79.02641,0
2813,563,2024-04-14 08:09:00,At Hub,Chennai,12.87706,78.55544,20
2814,563,2024-04-14 12:05:00,Out For Delivery,Bengaluru,12.61524,76.24314,0
2815,563,2024-04-14 14:34:00,Delivered,Hyderabad,13.7797,80.25911,17
2816,564,2024-02-29 00:00:00,Picked Up,Mumbai,19.25884,74.22868,0
2817,564,2024-02-29 04:58:00,In Transit,Chennai,16.84046,73.27192,0
2818,564,2024-02-29 09:57:00,At Hub,Mumbai,14.90637,78.77723,0
2819,564,2024-02-29 14:45:00,Out For Delivery,Hyderabad,13.95811,75.82662,22
2820,564,2024-02-29 17:47:00,Delivered,Hyderabad,12.39563,78.8274,27
2821,565,2024-04-16 00:00:00,Picked Up,Hyderabad,15.88383,78.73714,0
2822,565,2024-04-16 02:18:00,In Transit,Pune,13.66581,75.35506,0
2823,565,2024-04-16 04:36:00,At Hub,Mysuru,19.3065,77.06032,21
2824,565,2024-04-16 06:50:00,Out For Delivery,Pune,15.46286,72.77126,0
2825,565,2024-04-16 08:14:00,Delivered,Bengaluru,14.47483,80.63312,4
2826,566,2024-09-06 00:00:00,Picked Up,Hyderabad,11.7122,77.61654,0
2827,566,2024-09-06 03:18:00,In Transit,Mysuru,16.27571,74.43002,0
2828,566,2024-09-06 06:36:00,At Hub,Hyderabad,15.23132,78.23992,15
2829,566,2024-09-06 09:47:00,Out For Delivery,Mysuru,11.82904,73.58286,0
2830,566,2024-09-06 11:48:00,Delivered,Chennai,20.08124,75.27391,0
2831,567,2025-01-24 00:00:00,Picked Up,Bengaluru,12.50312,73.44152,0
2832,567,2025-01-24 04:57:00,In Transit,Mysuru,17.7593,80.0202,0
2833,567,2025-01-24 09:54:00,At Hub,Bengaluru,13.50029,77.04032,2
2834,567,2025-01-24 14:40:00,Out For Delivery,Mumbai,13.7054,80.77673,0
2835,567,2025-01-24 17:41:00,Delivered,Hyderabad,14.58349,75.85409,7
2836,568,2024-11-01 00:00:00,Picked Up,Chennai,15.08311,78.9027,0
2837,568,2024-11-01 01:24:00,In Transit,Mumbai,15.42926,80.03922,0
2838,568,2024-11-01 02:48:00,At Hub,Mysuru,19.71362,75.45633,18
2839,568,2024-11-01 04:09:00,Out For Delivery,Pune,13.24408,76.1385,0
2840,568,2024-11-01 05:00:00,Delivered,Mysuru,13.29396,80.21373,6
2841,569,2024-08-23 00:00:00,Picked Up,Hyderabad,12.87709,76.50982,0
2842,569,2024-08-23 04:47:00,In Transit,Mysuru,16.76958,78.5884,0
2843,569,2024-08-23 09:35:00,At Hub,Bengaluru,16.44438,76.36767,19
2844,569,2024-08-23 14:12:00,Out For Delivery,Mysuru,12.08499,76.58927,0
2845,569,2024-08-23 17:07:00,Delivered,Hyderabad,18.73981,76.8473,11
2846,570,2024-02-17 00:00:00,Picked Up,Hyderabad,12.53062,72.62003,0
2847,570,2024-02-17 05:55:00,In Transit,Pune,14.13801,78.64232,0
2848,570,2024-02-17 11:50:00,At Hub,Chennai,18.37526,75.10262,22
2849,570,2024-02-17 17:32:00,Out For Delivery,Chennai,15.07155,74.53587,0
2850,570,2024-02-17 21:08:00,Delivered,Chennai,12.68643,74.23086,2
2851,571,2024-06-20 00:00:00,Picked Up,Mumbai,11.98139,74.24355,0
2852,571,2024-06-20 05:56:00,In Transit,Chennai,11.58005,78.01987,0
